Percent_Thrombolysis_(median),Percent_Thrombolysis_(low_5%),Percent_Thrombolysis_(high_95%),Percent_Thrombolysis_(mean),Percent_Thrombolysis_(stdev),Percent_Thrombolysis_(95ci),Baseline_good_outcomes_per_1000_patients_(median),Baseline_good_outcomes_per_1000_patients_(low_5%),Baseline_good_outcomes_per_1000_patients_(high_95%),Baseline_good_outcomes_per_1000_patients_(mean),Baseline_good_outcomes_per_1000_patients_(stdev),Baseline_good_outcomes_per_1000_patients_(95ci),Additional_good_outcomes_per_1000_patients_(median),Additional_good_outcomes_per_1000_patients_(low_5%),Additional_good_outcomes_per_1000_patients_(high_95%),Additional_good_outcomes_per_1000_patients_(mean),Additional_good_outcomes_per_1000_patients_(stdev),Additional_good_outcomes_per_1000_patients_(95ci),Onset_to_needle_(mean),Onset_to_puncture_(mean),stroke_team,scenario
15.060241,13.245482,17.018072,15.004518,1.190791,0.233391,334.337349,305.64759,361.671687,334.006024,16.863802,3.305244,10.542169,6.024096,18.072289,11.551205,4.061755,0.796089,145.912906,,13,speed_onset
20.557229,18.072289,23.365964,20.63253,1.62232,0.317969,338.855422,308.73494,360.165663,338.012048,16.198214,3.174792,15.060241,8.960843,24.096386,15.722892,4.632343,0.907922,145.29401,,13,speed_onset_benchmark
21.890547,18.905473,24.552239,21.900498,1.831859,0.359038,326.699834,303.31675,356.633499,328.175788,16.717046,3.276481,18.242123,11.525705,28.27529,18.689884,5.675966,1.112469,135.72976,,14,base
21.973466,19.552239,24.386401,22.092869,1.692626,0.331749,326.699834,295.024876,356.55058,327.396352,18.061041,3.539899,16.583748,8.291874,26.699834,17.711443,5.777952,1.132458,136.709351,,14,benchmark
27.694859,25.373134,30.704809,27.79602,1.750129,0.343019,333.333333,301.741294,358.208955,331.807629,17.365497,3.403575,21.558872,13.266998,33.167496,22.587065,6.279744,1.230807,136.259588,,14,onset
27.694859,25.207297,31.185738,27.834163,1.764171,0.345771,331.674959,300.0,353.233831,328.54063,17.983531,3.524707,23.217247,14.842454,33.167496,23.681592,5.553386,1.088444,136.510801,,14,onset_benchmark
21.641791,19.568823,24.718076,21.873964,1.499593,0.293915,331.674959,300.0,353.31675,328.424544,18.300537,3.586839,18.242123,11.525705,26.616915,18.242123,5.082841,0.996219,132.348368,,14,speed
21.890547,18.897181,24.220564,21.767828,1.675145,0.328322,327.529022,295.107794,356.716418,327.512438,18.825183,3.689668,19.900498,11.608624,28.27529,19.303483,5.530529,1.083964,131.941451,,14,speed_benchmark
27.694859,25.024876,30.356551,27.648425,1.654195,0.324216,328.358209,303.399668,360.033167,330.630182,18.084828,3.544561,23.217247,14.842454,33.167496,24.029851,6.282907,1.231427,131.663638,,14,speed_onset
27.446103,24.212272,30.514096,27.31675,1.882605,0.368984,328.358209,301.824212,358.374793,327.993367,17.763895,3.481659,23.217247,16.500829,33.250415,23.648425,6.049194,1.18562,132.074227,,14,speed_onset_benchmark
11.162362,9.04059,13.284133,11.156827,1.201004,0.235392,337.638376,309.870849,369.00369,339.077491,19.194749,3.762102,5.535055,1.845018,12.915129,6.512915,3.383347,0.663124,182.06877,,15,base
16.051661,12.177122,18.828413,15.824723,1.767902,0.346502,341.328413,315.313653,367.250923,340.442804,16.484585,3.230919,11.070111,3.690037,18.450185,10.461255,4.163377,0.816007,183.192879,,15,benchmark
15.867159,13.468635,17.905904,15.680812,1.403286,0.275039,337.638376,309.870849,374.538745,339.261993,20.155422,3.95039,9.225092,3.690037,18.450185,10.129151,4.344755,0.851556,182.073218,,15,onset
21.771218,19.00369,24.169742,21.797048,1.626312,0.318751,337.638376,309.870849,367.435424,337.527675,19.092801,3.74212,14.760148,5.535055,23.98524,15.147601,5.824404,1.141562,183.650338,,15,onset_benchmark
11.346863,9.225092,14.02214,11.444649,1.340107,0.262656,340.405904,309.870849,370.848708,340.313653,19.531782,3.828159,7.380074,1.845018,14.760148,8.228782,3.910975,0.766537,171.354182,,15,speed
16.236162,14.206642,18.265683,16.212177,1.381346,0.270739,340.405904,293.173432,367.343173,336.439114,22.485986,4.407172,11.070111,3.690037,18.542435,11.346863,4.560065,0.893756,171.998329,,15,speed_benchmark
15.867159,13.837638,18.45941,15.942804,1.446387,0.283487,341.328413,311.623616,370.848708,340.885609,17.260301,3.382957,11.070111,3.690037,18.450185,10.682657,4.303405,0.843452,170.282261,,15,speed_onset
22.509225,19.372694,25.461255,22.369004,1.770868,0.347084,340.405904,308.118081,365.313653,338.597786,18.154248,3.558167,16.605166,9.225092,23.98524,15.940959,4.923682,0.965024,171.849764,,15,speed_onset_benchmark
12.923077,9.830769,16.307692,12.901538,1.970073,0.386127,341.538462,307.692308,387.846154,344.215385,24.360196,4.774511,9.230769,0.0,18.461538,9.323077,5.219788,1.02306,173.597042,,16,base
19.076923,16.307692,22.153846,19.292308,1.863426,0.365225,344.615385,307.538462,384.615385,345.938462,24.886829,4.877729,12.307692,6.153846,21.538462,13.138462,5.245375,1.028075,177.662082,,16,benchmark
14.615385,11.692308,17.230769,14.575385,1.726035,0.338297,349.230769,316.769231,387.846154,350.615385,22.267064,4.364264,9.230769,3.076923,18.461538,9.753846,5.550104,1.0878,176.132326,,16,onset
21.846154,18.446154,25.569231,21.815385,2.196927,0.43059,344.615385,307.692308,387.692308,345.046154,24.073364,4.718293,15.384615,6.153846,30.769231,15.969231,7.155404,1.402433,177.990638,,16,onset_benchmark
12.923077,10.123077,16.0,13.009231,1.852917,0.363165,347.692308,307.692308,384.923077,346.092308,23.504376,4.606773,9.230769,0.0,18.461538,8.215385,5.515536,1.081025,170.607411,,16,speed
19.076923,15.676923,22.461538,19.218462,2.087521,0.409147,344.615385,307.538462,381.692308,344.8,22.991585,4.506268,15.384615,6.153846,24.615385,14.4,6.380893,1.250632,171.655247,,16,speed_benchmark
14.307692,11.692308,16.953846,14.313846,1.87212,0.366929,346.153846,307.692308,390.923077,348.676923,26.926757,5.277547,9.230769,3.076923,21.538462,10.338462,6.115185,1.198554,171.437598,,16,speed_onset
22.0,18.446154,26.169231,22.206154,2.348637,0.460324,344.615385,298.461538,388.0,345.230769,25.957948,5.087664,16.923077,9.076923,27.692308,17.015385,6.359501,1.246439,172.763611,,16,speed_onset_benchmark
8.470588,6.117647,10.129412,8.428235,1.242533,0.243532,350.588235,315.294118,393.058824,351.929412,23.890878,4.682526,4.705882,0.0,9.411765,4.870588,2.701565,0.529497,183.911906,,17,base
13.176471,10.576471,16.023529,13.174118,1.60858,0.315276,358.823529,319.764706,390.705882,357.6,20.433196,4.004833,7.058824,2.352941,14.117647,7.576471,3.732782,0.731612,182.116984,,17,benchmark
8.705882,6.823529,11.317647,8.891765,1.37007,0.268529,360.0,322.352941,390.588235,357.6,22.409423,4.392166,4.705882,0.0,11.764706,5.788235,3.450008,0.676189,183.243917,,17,onset
13.647059,10.823529,16.011765,13.607059,1.610165,0.315587,350.588235,324.470588,392.941176,354.541176,21.468587,4.207766,7.058824,2.352941,16.470588,8.517647,4.471651,0.876428,182.169589,,17,onset_benchmark
9.411765,7.058824,11.305882,9.348235,1.400971,0.274585,352.941176,324.588235,388.235294,355.294118,19.385549,3.799498,7.058824,2.235294,14.117647,6.823529,4.302367,0.843248,166.878738,,17,speed
13.882353,11.517647,16.964706,14.091765,1.641411,0.321711,357.647059,322.117647,395.294118,357.623529,22.542574,4.418263,9.411765,4.588235,18.941176,10.023529,5.315478,1.041815,165.991478,,17,speed_benchmark
9.411765,7.294118,11.552941,9.322353,1.274262,0.249751,357.647059,322.352941,383.647059,354.329412,19.920769,3.904399,7.058824,2.352941,14.117647,6.705882,3.919786,0.768264,164.242291,,17,speed_onset
14.352941,12.0,16.952941,14.517647,1.616558,0.31684,358.823529,317.647059,388.352941,356.329412,22.673241,4.443874,9.411765,2.352941,18.823529,10.141176,4.865907,0.9537,164.356537,,17,speed_onset_benchmark
13.832487,11.395939,16.522843,13.903553,1.673324,0.327965,324.873096,291.751269,357.86802,326.06599,20.71213,4.059503,7.614213,2.538071,17.766497,9.086294,4.678303,0.916931,168.271619,,18,base
19.670051,17.5,22.601523,19.840102,1.721424,0.337393,324.873096,289.213198,355.456853,323.807107,21.00451,4.116808,12.690355,5.076142,25.380711,13.553299,6.353837,1.245329,168.118433,,18,benchmark
15.736041,12.664975,18.032995,15.718274,1.701732,0.333533,329.949239,299.365482,365.482234,330.304569,19.90983,3.902255,10.152284,2.538071,20.304569,10.659898,5.227702,1.024611,168.102886,,18,onset
22.335025,18.769036,25.139594,22.27665,2.094456,0.410506,328.680203,302.030457,360.406091,328.096447,18.552486,3.63622,15.228426,7.614213,25.507614,15.812183,6.002434,1.176455,166.664618,,18,onset_benchmark
14.974619,11.903553,17.779188,14.85533,1.791223,0.351073,332.48731,291.751269,365.482234,330.329949,23.496637,4.605256,10.152284,0.0,20.304569,11.319797,6.06246,1.18822,155.125089,,18,speed
20.812183,18.781726,23.857868,21.053299,1.79953,0.352701,323.604061,286.675127,357.994924,322.944162,21.633076,4.240005,15.228426,5.076142,25.380711,15.989848,5.800046,1.136788,153.43582,,18,speed_benchmark
16.243655,12.944162,19.035533,16.050761,1.730497,0.339171,327.411168,294.28934,362.944162,327.030457,20.642647,4.045884,11.42132,2.538071,20.431472,11.675127,5.459073,1.069959,154.258549,,18,speed_onset
23.350254,20.304569,26.395939,23.324873,1.89709,0.371823,324.873096,291.751269,363.071066,326.142132,21.742225,4.261398,17.766497,7.614213,27.918782,17.538071,5.840238,1.144666,153.81835,,18,speed_onset_benchmark
16.990291,14.550971,20.400485,16.987864,1.769371,0.34679,365.291262,334.830097,407.88835,368.009709,23.630287,4.631451,15.776699,7.281553,24.271845,15.679612,5.404496,1.059262,147.643913,,19,base
19.902913,16.747573,22.342233,19.708738,1.773236,0.347548,368.932039,337.378641,412.621359,371.771845,22.482475,4.406484,16.990291,7.281553,26.699029,16.966019,6.262166,1.227362,147.260249,,19,benchmark
16.868932,14.320388,19.417476,16.936893,1.756573,0.344282,372.572816,334.830097,400.728155,369.563107,20.672115,4.05166,14.563107,7.281553,24.271845,15.582524,5.846249,1.145844,147.442297,,19,onset
19.781553,16.504854,22.584951,19.679612,1.988287,0.389697,368.932039,337.135922,407.76699,369.684466,22.417906,4.393829,16.990291,7.281553,29.126214,17.936893,7.243822,1.419763,147.028767,,19,onset_benchmark
17.23301,14.07767,20.643204,17.235437,1.862119,0.364969,371.359223,339.805825,405.339806,372.669903,21.683122,4.249814,16.990291,7.281553,24.393204,16.116505,5.663641,1.110053,140.966874,,19,speed
19.417476,16.747573,22.572816,19.509709,1.852919,0.363166,373.786408,334.708738,412.621359,375.315534,21.088306,4.133232,16.990291,4.854369,26.699029,17.5,6.35461,1.245481,139.685059,,19,speed_benchmark
17.23301,14.07767,19.915049,17.152913,1.9488,0.381958,368.932039,339.684466,408.009709,370.509709,22.858672,4.480217,16.990291,4.854369,29.126214,16.213592,7.085894,1.38881,139.673066,,19,speed_onset
19.417476,16.990291,22.815534,19.747573,1.833465,0.359352,376.213592,334.830097,412.621359,375.776699,23.69969,4.645054,16.990291,7.160194,29.126214,17.524272,6.817972,1.336298,140.061227,,19,speed_onset_benchmark
9.375,7.8125,11.363636,9.511364,1.099709,0.215539,396.306818,366.477273,420.454545,395.909091,15.334797,3.005565,7.102273,2.769886,12.855114,7.96875,3.359559,0.658462,151.504104,,20,base
10.298295,8.664773,12.365057,10.350852,1.178043,0.230892,398.4375,367.826705,424.786932,397.215909,18.431685,3.612544,8.522727,4.190341,17.045455,9.105114,3.583814,0.702415,150.116251,,20,benchmark
18.039773,15.482955,20.596591,18.012784,1.617136,0.316953,390.625,365.056818,420.454545,391.09375,16.378439,3.210115,15.625,8.522727,21.306818,15.440341,4.247735,0.832541,151.771212,,20,onset
19.389205,17.045455,21.164773,19.201705,1.345651,0.263743,394.886364,370.667614,424.928977,395.909091,18.667426,3.658748,17.045455,8.522727,22.727273,16.349432,4.466824,0.875481,151.081436,,20,onset_benchmark
9.517045,7.8125,10.944602,9.40483,1.07371,0.210443,391.335227,367.897727,419.105114,390.724432,16.372465,3.208944,8.522727,2.840909,14.204545,8.494318,3.548869,0.695565,145.345019,,20,speed
10.227273,8.380682,12.215909,10.25142,1.182947,0.231853,399.857955,370.596591,423.366477,398.252841,17.767478,3.482362,8.522727,4.190341,15.625,9.431818,3.653791,0.71613,145.131904,,20,speed_benchmark
17.471591,15.056818,19.893466,17.475852,1.530736,0.300019,396.306818,369.318182,424.715909,396.505682,16.530744,3.239966,15.625,9.872159,24.147727,16.178977,4.495931,0.881186,147.230718,,20,speed_onset
18.963068,16.754261,21.590909,19.034091,1.456722,0.285512,397.727273,373.508523,423.508523,397.088068,16.452089,3.22455,15.625,9.943182,24.21875,16.605114,4.499556,0.881897,145.762567,,20,speed_onset_benchmark
14.698163,11.010499,18.136483,14.687664,2.035429,0.398937,341.207349,309.711286,372.703412,341.312336,19.480882,3.818183,10.498688,2.624672,18.503937,10.892388,5.423745,1.063034,177.60364,,21,base
17.585302,14.96063,21.036745,17.792651,1.942141,0.380653,335.958005,299.212598,370.209974,335.511811,20.907889,4.097871,11.811024,2.624672,18.503937,11.83727,5.833207,1.143288,176.864319,,21,benchmark
17.585302,14.435696,21.259843,17.687664,2.146246,0.420657,334.645669,301.706037,372.703412,333.700787,22.067119,4.325076,13.12336,5.249344,20.997375,13.097113,5.438095,1.065847,176.274151,,21,onset
21.259843,17.585302,24.422572,21.115486,2.069823,0.405678,341.207349,306.955381,380.577428,342.493438,22.653648,4.440033,15.748031,5.249344,26.246719,14.986877,6.38888,1.252198,176.238947,,21,onset_benchmark
15.485564,12.598425,18.372703,15.48294,1.746396,0.342287,338.582677,301.83727,377.952756,340.629921,24.450251,4.792161,10.498688,5.11811,18.503937,11.128609,4.992803,0.978571,164.269291,,21,speed
19.422572,15.997375,22.335958,19.35958,2.065362,0.404803,337.270341,306.955381,372.703412,339.238845,20.815562,4.079775,13.12336,2.624672,26.377953,14.173228,7.281736,1.427194,165.453349,,21,speed_benchmark
19.028871,15.209974,22.309711,18.986877,2.19476,0.430165,333.333333,301.83727,370.209974,336.902887,22.372456,4.384921,13.12336,5.249344,23.622047,13.543307,6.035189,1.182875,163.949615,,21,speed_onset
23.490814,20.209974,26.535433,23.454068,1.906057,0.37358,338.582677,304.461942,372.965879,339.186352,21.688098,4.250789,18.372703,7.874016,28.871391,17.690289,6.96544,1.365201,164.364826,,21,speed_onset_benchmark
24.842105,21.884211,28.431579,24.972632,1.97055,0.386221,305.263158,265.157895,339.157895,303.010526,23.122596,4.531946,16.842105,10.421053,29.473684,18.336842,6.141818,1.203774,154.348968,,22,base
37.473684,33.884211,40.852632,37.549474,2.130528,0.417576,309.473684,273.578947,347.368421,308.336842,22.377094,4.38583,27.368421,16.736842,42.105263,27.810526,7.810366,1.530804,155.545416,,22,benchmark
24.736842,21.863158,27.578947,24.690526,1.840947,0.360819,303.157895,269.368421,339.052632,303.6,20.503841,4.018679,16.842105,8.421053,27.368421,17.557895,5.396254,1.057646,154.852899,,22,onset
37.578947,34.926316,41.052632,37.391579,1.776296,0.348148,305.263158,269.473684,332.736842,303.810526,19.121873,3.747818,27.368421,14.736842,42.105263,27.957895,7.676144,1.504497,155.188835,,22,onset_benchmark
25.052632,22.736842,28.0,25.197895,1.716776,0.336482,303.157895,273.578947,338.947368,303.957895,20.465563,4.011177,20.0,10.526316,29.473684,19.915789,5.782326,1.133315,145.745096,,22,speed
37.894737,34.094737,40.852632,37.983158,2.103387,0.412256,303.157895,275.789474,332.736842,306.126316,17.735716,3.476137,28.421053,16.842105,40.0,28.189474,7.616512,1.492809,147.944035,,22,speed_benchmark
24.842105,21.684211,27.578947,24.816842,1.961784,0.384503,308.421053,273.473684,339.052632,307.073684,20.312387,3.981155,18.947368,8.421053,29.473684,17.557895,6.19209,1.213627,147.253797,,22,speed_onset
38.105263,34.315789,41.273684,37.825263,2.113976,0.414332,303.157895,275.684211,330.526316,303.242105,16.378303,3.210088,29.473684,18.947368,42.105263,30.252632,7.484646,1.466964,147.88254,,22,speed_onset_benchmark
12.909836,10.45082,15.778689,12.938525,1.620352,0.317583,372.95082,340.163934,413.934426,375.122951,22.091132,4.329782,10.245902,4.098361,18.442623,10.67623,4.400741,0.862529,158.724398,,23,base
16.290984,14.139344,18.852459,16.45082,1.482293,0.290524,377.04918,344.159836,411.885246,375.758197,20.866452,4.089749,12.295082,6.147541,22.540984,12.95082,4.967461,0.973605,161.856586,,23,benchmark
14.344262,12.5,17.418033,14.67418,1.429508,0.280178,373.97541,344.159836,405.840164,374.221311,19.830743,3.886754,12.295082,4.098361,22.540984,12.704918,5.35471,1.049504,160.145241,,23,onset
18.340164,15.57377,20.706967,18.290984,1.75979,0.344913,375.0,339.959016,411.885246,374.057377,22.389789,4.388318,16.393443,8.196721,24.692623,15.67623,5.397118,1.057816,160.192894,,23,onset_benchmark
13.934426,11.454918,16.403689,13.872951,1.590892,0.311809,375.0,346.209016,405.737705,374.344262,18.672056,3.659656,12.295082,4.098361,22.540984,12.028689,5.231748,1.025404,151.252531,,23,speed
17.213115,14.139344,20.081967,17.319672,1.632468,0.319958,379.098361,342.213115,407.991803,376.393443,21.584306,4.230446,14.344262,6.147541,24.590164,15.122951,5.924645,1.161209,152.109457,,23,speed_benchmark
15.778689,13.319672,18.463115,15.936475,1.693272,0.331875,372.95082,335.963115,405.737705,371.393443,20.450613,4.008246,12.295082,6.147541,22.540984,13.934426,5.533898,1.084624,150.482795,,23,speed_onset
19.672131,17.008197,22.971311,19.834016,1.782463,0.349356,370.901639,335.963115,402.04918,371.25,20.708113,4.058716,18.442623,8.196721,28.790984,18.053279,6.594883,1.292573,150.78418,,23,speed_onset_benchmark
17.977528,15.154494,20.800562,18.025281,1.960428,0.384237,373.595506,334.269663,413.061798,372.865169,23.967178,4.697481,14.044944,5.617978,25.280899,14.466292,5.926913,1.161654,161.627557,,24,base
20.08427,17.134831,23.609551,20.292135,2.091838,0.409993,369.382022,334.269663,413.061798,370.646067,26.053697,5.106431,14.044944,5.617978,25.280899,14.775281,5.738965,1.124816,162.444165,,24,benchmark
18.820225,15.449438,21.348315,18.533708,1.711195,0.335388,370.786517,334.269663,401.825843,370.08427,22.355899,4.381676,14.044944,5.617978,22.47191,14.831461,5.282818,1.035413,161.210078,,24,onset
20.224719,17.41573,24.733146,20.699438,2.157697,0.422901,362.359551,334.129213,404.634831,366.657303,23.401276,4.586566,16.853933,5.617978,25.280899,16.544944,6.374235,1.249327,162.683927,,24,onset_benchmark
18.539326,15.435393,22.205056,18.707865,2.138517,0.419142,366.573034,334.129213,410.252809,369.101124,24.193502,4.741839,14.044944,8.286517,25.280899,15.05618,5.69575,1.116347,151.893481,,24,speed
21.067416,18.244382,25.0,21.129213,2.139478,0.41933,376.404494,320.08427,407.44382,370.955056,27.784115,5.445586,16.853933,5.617978,28.089888,16.825843,6.863134,1.34515,152.055628,,24,speed_benchmark
18.820225,16.011236,21.643258,18.837079,1.776031,0.348096,373.595506,339.747191,415.870787,374.606742,24.158953,4.735068,16.853933,5.617978,28.089888,15.758427,6.399193,1.254219,151.47628,,24,speed_onset
21.348315,17.120787,24.157303,20.912921,2.202547,0.431691,373.595506,328.651685,415.730337,371.123596,26.30912,5.156493,16.853933,5.617978,28.230337,16.797753,7.596083,1.488805,150.443159,,24,speed_onset_benchmark
7.878788,4.242424,11.515152,8.012121,2.215668,0.434263,327.272727,272.727273,375.757576,326.545455,30.459102,5.969874,6.060606,0.0,12.121212,5.69697,5.155565,1.010472,149.453165,,25,base
12.727273,9.69697,19.393939,13.478788,2.900968,0.568579,333.333333,266.666667,394.242424,329.333333,36.660557,7.185337,12.121212,0.0,24.242424,10.0,7.277572,1.426378,153.776278,,25,benchmark
15.757576,12.121212,20.0,15.593939,2.625351,0.514559,321.212121,272.727273,381.818182,324.121212,32.931377,6.454431,12.121212,0.0,24.242424,11.151515,8.898901,1.744153,151.01079,,25,onset
25.757576,20.575758,31.575758,25.781818,3.454723,0.677113,333.333333,284.848485,375.757576,332.121212,30.296908,5.938085,18.181818,0.0,36.363636,19.454545,10.700138,2.097189,153.638244,,25,onset_benchmark
7.878788,4.848485,11.515152,7.824242,2.01486,0.394905,327.272727,266.666667,376.060606,323.636364,33.782487,6.621246,6.060606,0.0,12.121212,4.363636,5.174242,1.014133,135.480562,,25,speed
12.727273,8.484848,17.636364,12.90303,3.105041,0.608577,333.333333,266.666667,387.878788,331.333333,36.547388,7.163156,6.060606,0.0,24.242424,9.69697,7.258429,1.422626,136.654698,,25,speed_benchmark
15.757576,11.515152,20.030303,15.624242,2.597969,0.509193,327.272727,266.666667,375.757576,325.757576,33.819533,6.628507,12.121212,0.0,24.242424,10.909091,7.103427,1.392246,135.668661,,25,speed_onset
27.272727,22.393939,32.757576,27.278788,3.184326,0.624116,327.272727,272.727273,393.939394,327.878788,33.963217,6.656668,24.242424,6.060606,42.424242,23.878788,11.710837,2.295282,135.751011,,25,speed_onset_benchmark
14.606742,11.985019,18.35206,14.632959,1.806225,0.354014,305.243446,262.172285,340.82397,304.419476,25.008934,4.901661,7.490637,0.0,18.726592,9.026217,5.882136,1.152878,167.273267,,26,base
18.726592,14.981273,22.865169,18.816479,2.379561,0.466385,307.116105,269.475655,355.992509,306.479401,27.217203,5.334474,11.235955,3.745318,22.47191,12.172285,5.668195,1.110946,169.419304,,26,benchmark
17.602996,14.606742,21.348315,17.831461,2.017895,0.3955,307.116105,258.052434,355.805243,307.52809,30.879616,6.052294,7.490637,3.558052,22.47191,10.449438,6.053088,1.186383,169.751495,,26,onset
23.220974,19.456929,26.966292,23.097378,2.35137,0.46086,307.116105,269.662921,352.059925,308.052434,25.392919,4.976921,14.981273,3.558052,29.962547,14.831461,8.124367,1.592347,171.157639,,26,onset_benchmark
14.981273,12.359551,18.745318,15.397004,1.91855,0.376029,310.861423,265.917603,348.501873,309.662921,26.520184,5.197861,7.490637,0.0,18.726592,9.28839,5.963118,1.16875,158.91954,,26,speed
19.850187,15.730337,23.614232,19.726592,2.367584,0.464038,301.498127,269.475655,337.078652,303.595506,21.484373,4.21086,13.108614,3.745318,26.404494,13.520599,7.29699,1.430184,160.151198,,26,speed_benchmark
18.35206,15.71161,21.722846,18.655431,1.970144,0.386141,310.861423,258.426966,352.247191,307.490637,27.432115,5.376596,11.235955,3.558052,26.217228,11.573034,6.693376,1.311878,159.846502,,26,speed_onset
23.970037,20.224719,28.089888,24.205993,2.368541,0.464225,310.861423,269.475655,348.501873,309.400749,24.613837,4.824223,14.981273,3.745318,26.404494,15.093633,7.831951,1.535034,161.285447,,26,speed_onset_benchmark
11.409396,8.724832,14.463087,11.446309,1.83793,0.360228,348.993289,301.845638,382.885906,345.201342,25.934714,5.083111,3.355705,0.0,13.590604,5.671141,4.903525,0.961073,197.564056,,27,base
17.114094,13.389262,20.167785,17.057047,2.133588,0.418176,342.281879,301.677852,382.550336,340.201342,25.82979,5.062546,10.067114,3.355705,20.134228,10.234899,5.29779,1.038348,198.385508,,27,benchmark
11.409396,9.043624,14.42953,11.47651,1.734191,0.339895,335.57047,294.966443,376.006711,335.90604,25.154788,4.930248,6.711409,0.0,13.590604,6.208054,4.778526,0.936574,196.662666,,27,onset
17.449664,14.09396,21.157718,17.493289,2.181875,0.42764,342.281879,308.557047,376.006711,343.020134,23.14397,4.536135,10.067114,3.355705,16.946309,9.530201,5.326589,1.043992,199.526294,,27,onset_benchmark
12.751678,9.731544,15.11745,12.442953,1.860556,0.364662,338.926174,301.845638,389.42953,342.61745,27.251441,5.341184,6.711409,0.0,16.778523,7.315436,5.078663,0.9954,183.767326,,27,speed
19.798658,16.426174,22.147651,19.563758,1.88595,0.369639,345.637584,302.013423,382.885906,344.295302,25.386593,4.975681,13.422819,3.355705,23.489933,12.785235,6.102374,1.196043,185.141103,,27,speed_benchmark
12.751678,10.385906,15.771812,12.855705,1.777398,0.348364,347.315436,298.489933,389.42953,344.496644,25.288819,4.956518,6.711409,0.0,16.778523,7.818792,4.818349,0.944379,180.327172,,27,speed_onset
20.469799,16.778523,24.177852,20.419463,2.233256,0.43771,345.637584,298.657718,386.409396,344.261745,26.444769,5.183079,13.422819,3.355705,23.657718,14.127517,7.269442,1.424784,184.782388,,27,speed_onset_benchmark
19.160839,16.496503,20.986014,18.86993,1.411074,0.276565,358.741259,327.202797,386.013986,358.055944,17.956554,3.51942,15.384615,6.993007,20.979021,14.503497,4.509719,0.883889,163.163404,,28,base
21.398601,19.440559,24.195804,21.661538,1.481512,0.290371,363.636364,336.993007,387.552448,363.118881,16.042439,3.14426,15.384615,9.79021,22.447552,16.377622,4.688608,0.91895,162.806091,,28,benchmark
18.881119,17.195804,20.86014,18.927273,1.291063,0.253044,360.13986,334.125874,387.482517,360.825175,17.079043,3.347431,13.986014,6.993007,22.447552,14.461538,5.207425,1.020637,162.802484,,28,onset
21.468531,19.713287,24.06993,21.615385,1.358815,0.266323,358.041958,331.328671,384.615385,359.034965,16.926579,3.317549,15.384615,9.65035,23.776224,15.79021,4.878609,0.95619,163.497088,,28,onset_benchmark
20.13986,17.055944,22.237762,19.958042,1.460318,0.286217,363.636364,334.195804,388.811189,361.734266,18.052058,3.538138,15.384615,8.391608,25.174825,15.65035,5.094167,0.998438,157.279151,,28,speed
22.727273,20.671329,25.601399,22.900699,1.558003,0.305363,362.237762,331.398601,388.881119,361.608392,17.920074,3.51227,16.783217,9.79021,27.972028,17.678322,5.32115,1.042926,157.577236,,28,speed_benchmark
